,source,road,direction,f_system,urban_rural,class,miles,year,month_day,interval,day_string,date_time,travel_time_minutes,baseline_mean_TT,percent_change,impact_present,impact_subtype,corridor_response,impact_type,reference_period
659,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,11:00,Sunday,2019-07-28 11:00:00,3.8699999999999997,3.872,-0.05165289256198925,no,None,None,None,06/2019
660,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,12:00,Sunday,2019-07-28 12:00:00,3.8899999999999992,3.9120000000000004,-0.5623721881390881,no,None,None,None,06/2019
661,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,13:00,Sunday,2019-07-28 13:00:00,3.9200000000000004,3.9200000000000004,0.0,no,None,None,None,06/2019
662,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,14:00,Sunday,2019-07-28 14:00:00,3.9300000000000006,3.9939999999999998,-1.6024036054080915,no,None,None,None,06/2019
663,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,15:00,Sunday,2019-07-28 15:00:00,3.94,3.928,0.3054989816700614,no,None,None,None,06/2019
664,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,16:00,Sunday,2019-07-28 16:00:00,3.94,3.9859999999999998,-1.1540391369794236,no,None,None,None,06/2019
665,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,17:00,Sunday,2019-07-28 17:00:00,4.0,3.9579999999999993,1.0611419909045152,no,None,None,None,06/2019
666,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,18:00,Sunday,2019-07-28 18:00:00,3.95,4.004,-1.3486513486513334,no,None,None,None,06/2019
667,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,19:00,Sunday,2019-07-28 19:00:00,3.96,3.908,1.3306038894575243,no,None,None,None,06/2019
668,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,20:00,Sunday,2019-07-28 20:00:00,4.0,3.9200000000000004,2.0408163265306025,no,None,None,None,06/2019
669,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,21:00,Sunday,2019-07-28 21:00:00,4.06,3.976,2.1126760563380187,no,None,None,None,06/2019
670,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,22:00,Sunday,2019-07-28 22:00:00,4.02,3.9519999999999995,1.720647773279354,no,None,None,None,06/2019
671,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/28,23:00,Sunday,2019-07-28 23:00:00,3.98,3.9579999999999997,0.5558362809499809,no,None,None,None,06/2019
672,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,00:00,Monday,2019-07-29 00:00:00,3.87,4.295,-9.895227008149005,no,None,None,None,06/2019
673,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,01:00,Monday,2019-07-29 01:00:00,4.079999999999999,4.425,-7.79661016949154,no,None,None,None,06/2019
674,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,02:00,Monday,2019-07-29 02:00:00,3.9899999999999998,4.055,-1.60295930949445,no,None,None,None,06/2019
675,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,03:00,Monday,2019-07-29 03:00:00,3.89,3.9524999999999997,-1.5812776723592552,no,None,None,None,06/2019
676,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,04:00,Monday,2019-07-29 04:00:00,3.8400000000000003,3.8699999999999997,-0.7751937984495959,no,None,None,None,06/2019
677,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,05:00,Monday,2019-07-29 05:00:00,3.77,3.8125,-1.1147540983606552,no,None,None,None,06/2019
678,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,06:00,Monday,2019-07-29 06:00:00,3.89,3.8475,1.1046133853151392,no,None,None,None,06/2019
679,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,07:00,Monday,2019-07-29 07:00:00,3.9699999999999998,3.9124999999999996,1.4696485623003224,no,None,None,None,06/2019
680,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,08:00,Monday,2019-07-29 08:00:00,3.91,3.8925,0.4495825305073878,no,None,None,None,06/2019
681,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,09:00,Monday,2019-07-29 09:00:00,3.99,3.9275,1.5913430935709738,no,None,None,None,06/2019
682,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,10:00,Monday,2019-07-29 10:00:00,3.9800000000000004,3.9400000000000004,1.01522842639594,no,None,None,None,06/2019
683,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,11:00,Monday,2019-07-29 11:00:00,3.9800000000000004,3.97,0.25188916876574885,no,None,None,None,06/2019
684,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,12:00,Monday,2019-07-29 12:00:00,4.0,4.005000000000001,-0.12484394506868367,no,None,None,None,06/2019
685,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,13:00,Monday,2019-07-29 13:00:00,4.03,4.0225,0.18645121193288464,no,None,None,None,06/2019
686,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,14:00,Monday,2019-07-29 14:00:00,4.1,4.057499999999999,1.047443006777583,no,None,None,None,06/2019
687,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,15:00,Monday,2019-07-29 15:00:00,4.26,4.2349999999999985,0.5903187721369835,no,None,None,None,06/2019
688,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,16:00,Monday,2019-07-29 16:00:00,6.02,4.7325,27.205493924986783,no,None,None,None,06/2019
689,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,17:00,Monday,2019-07-29 17:00:00,7.920000000000001,5.890000000000001,34.46519524617997,no,None,None,None,06/2019
690,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,18:00,Monday,2019-07-29 18:00:00,5.51,4.4875,22.785515320334262,no,None,None,None,06/2019
691,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,19:00,Monday,2019-07-29 19:00:00,4.089999999999999,3.8950000000000005,5.006418485237445,no,None,None,None,06/2019
692,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,20:00,Monday,2019-07-29 20:00:00,4.73,3.9000000000000004,21.28205128205128,yes,Paving operations,Partial closure,work zone,06/2019
693,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,21:00,Monday,2019-07-29 21:00:00,4.319999999999999,3.9950000000000006,8.135168961201472,yes,Paving operations,Partial closure,work zone,06/2019
694,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,22:00,Monday,2019-07-29 22:00:00,4.64,4.0525,14.49722393584206,yes,Paving operations,Partial closure,work zone,06/2019
695,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/29,23:00,Monday,2019-07-29 23:00:00,4.39,4.0275,9.000620732464304,yes,Paving operations,Partial closure,work zone,06/2019
696,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,00:00,Tuesday,2019-07-30 00:00:00,4.679999999999999,3.9824999999999995,17.514124293785297,yes,Paving operations,Partial closure,work zone,06/2019
697,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,01:00,Tuesday,2019-07-30 01:00:00,4.509999999999999,4.049999999999999,11.358024691358025,yes,Paving operations,Partial closure,work zone,06/2019
698,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,02:00,Tuesday,2019-07-30 02:00:00,4.3,4.02,6.965174129353241,yes,Paving operations,Partial closure,work zone,06/2019
699,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,03:00,Tuesday,2019-07-30 03:00:00,4.14,3.9575,4.611497157296264,yes,Paving operations,Partial closure,work zone,06/2019
700,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,04:00,Tuesday,2019-07-30 04:00:00,4.069999999999999,3.8875,4.6945337620578576,yes,Paving operations,Partial closure,work zone,06/2019
701,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,05:00,Tuesday,2019-07-30 05:00:00,3.9299999999999997,3.7725,4.174950298210729,yes,Paving operations,Partial closure,work zone,06/2019
702,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,06:00,Tuesday,2019-07-30 06:00:00,3.94,3.8649999999999993,1.9404915912031213,yes,Paving operations,Partial closure,work zone,06/2019
703,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,07:00,Tuesday,2019-07-30 07:00:00,3.89,3.8825,0.19317450096587985,no,None,None,None,06/2019
704,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,08:00,Tuesday,2019-07-30 08:00:00,3.9299999999999997,3.9875,-1.4420062695924794,no,None,None,None,06/2019
705,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,09:00,Tuesday,2019-07-30 09:00:00,3.96,4.0625,-2.523076923076924,no,None,None,None,06/2019
706,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,10:00,Tuesday,2019-07-30 10:00:00,3.9800000000000004,3.9450000000000003,0.8871989860583052,no,None,None,None,06/2019
707,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,11:00,Tuesday,2019-07-30 11:00:00,4.0200000000000005,3.9524999999999997,1.7077798861480273,no,None,None,None,06/2019
708,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,12:00,Tuesday,2019-07-30 12:00:00,4.06,4.0249999999999995,0.869565217391308,no,None,None,None,06/2019
709,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,13:00,Tuesday,2019-07-30 13:00:00,4.069999999999999,4.297499999999999,-5.2937754508435155,no,None,None,None,06/2019
710,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,14:00,Tuesday,2019-07-30 14:00:00,4.149999999999999,4.107499999999999,1.0346926354229957,no,None,None,None,06/2019
711,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,15:00,Tuesday,2019-07-30 15:00:00,4.319999999999999,4.192499999999999,3.041144901610028,no,None,None,None,06/2019
712,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,16:00,Tuesday,2019-07-30 16:00:00,4.229999999999999,4.4750000000000005,-5.474860335195572,no,None,None,None,06/2019
713,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,17:00,Tuesday,2019-07-30 17:00:00,6.500000000000001,6.665000000000001,-2.475618904726182,no,None,None,None,06/2019
714,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,18:00,Tuesday,2019-07-30 18:00:00,5.549999999999999,5.265,5.4131054131053995,no,None,None,None,06/2019
715,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,19:00,Tuesday,2019-07-30 19:00:00,4.119999999999999,3.9825,3.4526051475203836,no,None,None,None,06/2019
716,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,20:00,Tuesday,2019-07-30 20:00:00,4.06,3.9225000000000003,3.505417463352435,yes,Paving operations,Partial closure,work zone,06/2019
717,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,21:00,Tuesday,2019-07-30 21:00:00,9.260000000000002,4.034999999999999,129.4919454770757,yes,Paving operations,Partial closure,work zone,06/2019
718,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,22:00,Tuesday,2019-07-30 22:00:00,13.1,4.009999999999999,226.68329177057362,yes,Paving operations,Partial closure,work zone,06/2019
719,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/30,23:00,Tuesday,2019-07-30 23:00:00,11.99,4.3,178.83720930232562,yes,Paving operations,Partial closure,work zone,06/2019
720,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,00:00,Wednesday,2019-07-31 00:00:00,7.459999999999999,4.01,86.03491271820447,yes,Paving operations,Partial closure,work zone,06/2019
721,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,01:00,Wednesday,2019-07-31 01:00:00,5.769999999999999,4.06,42.1182266009852,yes,Paving operations,Partial closure,work zone,06/2019
722,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,02:00,Wednesday,2019-07-31 02:00:00,5.4399999999999995,4.0775,33.41508277130594,yes,Paving operations,Partial closure,work zone,06/2019
723,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,03:00,Wednesday,2019-07-31 03:00:00,4.369999999999999,4.1274999999999995,5.8752271350696486,yes,Paving operations,Partial closure,work zone,06/2019
724,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,04:00,Wednesday,2019-07-31 04:00:00,3.8799999999999994,3.8725,0.19367333763716968,yes,Paving operations,Partial closure,work zone,06/2019
725,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,05:00,Wednesday,2019-07-31 05:00:00,3.85,3.7775000000000003,1.9192587690271286,yes,Paving operations,Partial closure,work zone,06/2019
726,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,06:00,Wednesday,2019-07-31 06:00:00,4.01,3.835,4.563233376792694,yes,Paving operations,Partial closure,work zone,06/2019
727,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,07:00,Wednesday,2019-07-31 07:00:00,3.97,3.9050000000000002,1.6645326504481421,no,None,None,None,06/2019
728,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,08:00,Wednesday,2019-07-31 08:00:00,3.94,3.9424999999999994,-0.06341154090043127,no,None,None,None,06/2019
729,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,09:00,Wednesday,2019-07-31 09:00:00,4.01,3.96,1.262626262626258,no,None,None,None,06/2019
730,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,10:00,Wednesday,2019-07-31 10:00:00,4.02,3.9174999999999995,2.61646458200383,no,None,None,None,06/2019
731,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,11:00,Wednesday,2019-07-31 11:00:00,4.06,3.9525,2.719797596457925,no,None,None,None,06/2019
732,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,12:00,Wednesday,2019-07-31 12:00:00,4.079999999999999,3.9825,2.448210922787175,no,None,None,None,06/2019
733,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,13:00,Wednesday,2019-07-31 13:00:00,4.089999999999999,4.045,1.112484548825687,no,None,None,None,06/2019
734,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,14:00,Wednesday,2019-07-31 14:00:00,4.149999999999999,4.1225,0.6670709520921522,no,None,None,None,06/2019
735,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,15:00,Wednesday,2019-07-31 15:00:00,4.74,4.29,10.489510489510494,no,None,None,None,06/2019
736,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,16:00,Wednesday,2019-07-31 16:00:00,4.510000000000001,4.4025,2.4417944349801433,no,None,None,None,06/2019
737,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,17:00,Wednesday,2019-07-31 17:00:00,7.920000000000001,5.6049999999999995,41.302408563782365,no,None,None,None,06/2019
738,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,18:00,Wednesday,2019-07-31 18:00:00,7.260000000000001,5.105,42.21351616062684,no,None,None,None,06/2019
739,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,19:00,Wednesday,2019-07-31 19:00:00,4.28,3.9874999999999994,7.335423197492186,no,None,None,None,06/2019
740,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,20:00,Wednesday,2019-07-31 20:00:00,4.139999999999999,4.0675,1.782421634910852,yes,Paving operations,Partial closure,work zone,06/2019
741,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,21:00,Wednesday,2019-07-31 21:00:00,8.15,4.0775,99.87737584304111,yes,Paving operations,Partial closure,work zone,06/2019
742,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/31,22:00,Wednesday,2019-07-31 22:00:00,16.5,4.27,286.4168618266979,yes,Paving operations,Partial closure,work zone,06/2019
743,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,,07/31,23:00,Wednesday,2019-07-31 23:00:00,18.39,4.0625,352.6769230769231,no,None,None,None,06/2019
744,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,00:00,Monday,2019-07-01 00:00:00,4.26,4.4875,-5.069637883008358,no,None,None,None,06/2019
745,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,01:00,Monday,2019-07-01 01:00:00,4.33,4.4575000000000005,-2.8603477285474006,no,None,None,None,06/2019
746,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,02:00,Monday,2019-07-01 02:00:00,4.4799999999999995,4.605,-2.71444082519003,no,None,None,None,06/2019
747,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,03:00,Monday,2019-07-01 03:00:00,4.33,4.4325,-2.312464749012973,no,None,None,None,06/2019
748,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,04:00,Monday,2019-07-01 04:00:00,4.35,4.402500000000001,-1.1925042589438068,no,None,None,None,06/2019
749,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,05:00,Monday,2019-07-01 05:00:00,4.3,4.325,-0.5780346820809331,no,None,None,None,06/2019
750,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,06:00,Monday,2019-07-01 06:00:00,6.2700000000000005,7.25,-13.517241379310338,no,None,None,None,06/2019
751,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,07:00,Monday,2019-07-01 07:00:00,9.23,10.7575,-14.199395770392748,no,None,None,None,06/2019
752,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,08:00,Monday,2019-07-01 08:00:00,7.62,11.165,-31.75100761307657,no,None,None,None,06/2019
753,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,09:00,Monday,2019-07-01 09:00:00,5.48,6.169999999999999,-11.183144246353303,no,None,None,None,06/2019
754,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,10:00,Monday,2019-07-01 10:00:00,7.34,4.947500000000001,48.35775644264778,no,None,None,None,06/2019
755,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,11:00,Monday,2019-07-01 11:00:00,6.77,4.8149999999999995,40.60228452751818,no,None,None,None,06/2019
756,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,12:00,Monday,2019-07-01 12:00:00,4.73,4.6025,2.7702335687126647,no,None,None,None,06/2019
757,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,13:00,Monday,2019-07-01 13:00:00,4.57,4.6425,-1.5616585891222354,no,None,None,None,06/2019
758,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,14:00,Monday,2019-07-01 14:00:00,4.57,4.7775,-4.343275771847192,no,None,None,None,06/2019
759,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,15:00,Monday,2019-07-01 15:00:00,4.92,4.9825,-1.254390366281987,no,None,None,None,06/2019
760,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,16:00,Monday,2019-07-01 16:00:00,7.01,6.0575,15.724308708212952,no,None,None,None,06/2019
761,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,17:00,Monday,2019-07-01 17:00:00,6.48,6.33,2.3696682464455034,no,None,None,None,06/2019
762,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,18:00,Monday,2019-07-01 18:00:00,4.57,4.605,-0.760043431053206,no,None,None,None,06/2019
763,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,19:00,Monday,2019-07-01 19:00:00,4.34,4.385,-1.0262257696693258,no,None,None,None,06/2019
764,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,20:00,Monday,2019-07-01 20:00:00,4.3,4.3725000000000005,-1.6580903373356357,yes,Paving operations,Partial closure,work zone,06/2019
765,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,21:00,Monday,2019-07-01 21:00:00,4.45,4.515000000000001,-1.4396456256921457,yes,Paving operations,Partial closure,work zone,06/2019
766,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,22:00,Monday,2019-07-01 22:00:00,4.36,4.8725,-10.518214468958426,yes,Paving operations,Partial closure,work zone,06/2019
767,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/01,23:00,Monday,2019-07-01 23:00:00,4.38,4.6925,-6.659563132658499,yes,Paving operations,Partial closure,work zone,06/2019
768,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,00:00,Tuesday,2019-07-02 00:00:00,4.33,4.52,-4.203539823008839,yes,Paving operations,Partial closure,work zone,06/2019
769,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,01:00,Tuesday,2019-07-02 01:00:00,4.36,4.5275,-3.699613473219206,yes,Paving operations,Partial closure,work zone,06/2019
770,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,02:00,Tuesday,2019-07-02 02:00:00,4.22,4.5275,-6.791827719491995,yes,Paving operations,Partial closure,work zone,06/2019
771,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,03:00,Tuesday,2019-07-02 03:00:00,4.45,4.475,-0.5586592178770831,yes,Paving operations,Partial closure,work zone,06/2019
772,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,04:00,Tuesday,2019-07-02 04:00:00,4.24,4.3975,-3.5815804434337637,yes,Paving operations,Partial closure,work zone,06/2019
773,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,05:00,Tuesday,2019-07-02 05:00:00,4.29,4.7524999999999995,-9.73172014729089,yes,Paving operations,Partial closure,work zone,06/2019
774,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,06:00,Tuesday,2019-07-02 06:00:00,7.260000000000001,8.212499999999999,-11.598173515981712,yes,Paving operations,Partial closure,work zone,06/2019
775,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,07:00,Tuesday,2019-07-02 07:00:00,12.08,13.6075,-11.225427154142935,no,None,None,None,06/2019
776,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,08:00,Tuesday,2019-07-02 08:00:00,10.68,12.0525,-11.38767890479154,no,None,None,None,06/2019
777,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,09:00,Tuesday,2019-07-02 09:00:00,6.680000000000001,6.342499999999999,5.321245565628716,no,None,None,None,06/2019
778,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,10:00,Tuesday,2019-07-02 10:00:00,5.12,4.930000000000001,3.8539553752535394,no,None,None,None,06/2019
779,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,11:00,Tuesday,2019-07-02 11:00:00,4.640000000000001,4.6325,0.1618996222342209,no,None,None,None,06/2019
780,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,12:00,Tuesday,2019-07-02 12:00:00,4.859999999999999,4.7825,1.6204913748039662,no,None,None,None,06/2019
781,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,13:00,Tuesday,2019-07-02 13:00:00,4.59,4.727500000000001,-2.908514013749361,no,None,None,None,06/2019
782,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,14:00,Tuesday,2019-07-02 14:00:00,4.5200000000000005,4.6175,-2.1115322144017163,no,None,None,None,06/2019
783,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,15:00,Tuesday,2019-07-02 15:00:00,6.02,5.04,19.444444444444436,no,None,None,None,06/2019
784,INRIX,I-225,SOUTHBOUND,Interstate,Urban,Urban Interstate,4.819182,2019.0,07/02,16:00,Tuesday,2019-07-02 16:00:00,16.560000000000002,5.875,181.87234042553195,no,None,None,None,06/2019
